id,title,categories,abstract,doi,created,updated,authors
2505.03445,polar coordinate-based 2d pose prior with neural distance field,cs.cv,"human pose capture is essential for sports analysis, enabling precise evaluation of athletes' movements. while deep learning-based human pose estimation (hpe) models from rgb videos have achieved impressive performance on public datasets, their effectiveness in real-world sports scenarios is often hindered by motion blur, occlusions, and domain shifts across different pose representations. fine-tuning these models can partially alleviate such challenges but typically requires large-scale annotated data and still struggles to generalize across diverse sports environments. to address these limitations, we propose a 2d pose prior-guided refinement approach based on neural distance fields (ndf). unlike existing approaches that rely solely on angular representations of human poses, we introduce a polar coordinate-based representation that explicitly incorporates joint connection lengths, enabling a more accurate correction of erroneous pose estimations. additionally, we define a novel non-geodesic distance metric that separates angular and radial discrepancies, which we demonstrate is better suited for polar representations than traditional geodesic distances. to mitigate data scarcity, we develop a gradient-based batch-projection augmentation strategy, which synthesizes realistic pose samples through iterative refinement. our method is evaluated on a long jump dataset, demonstrating its ability to improve 2d pose estimation across multiple pose representations, making it robust across different domains. experimental results show that our approach enhances pose plausibility while requiring only limited training data. code is available at: https://github.com/qgan2019/polar-ndf.",,2025-05-06,,"['qi gan', 'sao mai nguyen', 'eric fenaux', 'stephan clémençon', 'mounîm el yacoubi']"
2505.03463,nonperiodic dynamic ct reconstruction using backward-warping inr with   regularization of diffeomorphism (bird),cs.cv physics.med-ph,"dynamic computed tomography (ct) reconstruction faces significant challenges in addressing motion artifacts, particularly for nonperiodic rapid movements such as cardiac imaging with fast heart rates. traditional methods struggle with the extreme limited-angle problems inherent in nonperiodic cases. deep learning methods have improved performance but face generalization challenges. recent implicit neural representation (inr) techniques show promise through self-supervised deep learning, but have critical limitations: computational inefficiency due to forward-warping modeling, difficulty balancing dvf complexity with anatomical plausibility, and challenges in preserving fine details without additional patient-specific pre-scans. this paper presents a novel inr-based framework, bird, for nonperiodic dynamic ct reconstruction. it addresses these challenges through four key contributions: (1) backward-warping deformation that enables direct computation of each dynamic voxel with significantly reduced computational cost, (2) diffeomorphism-based dvf regularization that ensures anatomically plausible deformations while maintaining representational capacity, (3) motion-compensated analytical reconstruction that enhances fine details without requiring additional pre-scans, and (4) dimensional-reduction design for efficient 4d coordinate encoding. through various simulations and practical studies, including digital and physical phantoms and retrospective patient data, we demonstrate the effectiveness of our approach for nonperiodic dynamic ct reconstruction with enhanced details and reduced motion artifacts. the proposed framework enables more accurate dynamic ct reconstruction with potential clinical applications, such as one-beat cardiac reconstruction, cinematic image sequences for functional imaging, and motion artifact reduction in conventional ct scans.",,2025-05-06,,"['muge du', 'zhuozhao zheng', 'wenying wang', 'guotao quan', 'wuliang shi', 'le shen', 'li zhang', 'liang li', 'yinong liu', 'yuxiang xing']"
2505.0347,blending 3d geometry and machine learning for multi-view stereopsis,cs.cv cs.ai cs.cg cs.lg,"traditional multi-view stereo (mvs) methods primarily depend on photometric and geometric consistency constraints. in contrast, modern learning-based algorithms often rely on the plane sweep algorithm to infer 3d geometry, applying explicit geometric consistency (gc) checks only as a post-processing step, with no impact on the learning process itself. in this work, we introduce gc mvsnet plus plus, a novel approach that actively enforces geometric consistency of reference view depth maps across multiple source views (multi view) and at various scales (multi scale) during the learning phase (see fig. 1). this integrated gc check significantly accelerates the learning process by directly penalizing geometrically inconsistent pixels, effectively halving the number of training iterations compared to other mvs methods. furthermore, we introduce a densely connected cost regularization network with two distinct block designs simple and feature dense optimized to harness dense feature connections for enhanced regularization. extensive experiments demonstrate that our approach achieves a new state of the art on the dtu and blendedmvs datasets and secures second place on the tanks and temples benchmark. to our knowledge, gc mvsnet plus plus is the first method to enforce multi-view, multi-scale supervised geometric consistency during learning. our code is available.",,2025-05-06,,"['vibhas vats', 'md. alimoor reza', 'david crandall', 'soon-heung jung']"
2505.03494,upmad-net: a brain tumor segmentation network with uncertainty guidance   and adaptive multimodal feature fusion,cs.cv,"background: brain tumor segmentation has a significant impact on the diagnosis and treatment of brain tumors. accurate brain tumor segmentation remains challenging due to their irregular shapes, vague boundaries, and high variability. objective: we propose a brain tumor segmentation method that combines deep learning with prior knowledge derived from a region-growing algorithm. methods: the proposed method utilizes a multi-scale feature fusion (msff) module and adaptive attention mechanisms (aam) to extract multi-scale features and capture global contextual information. to enhance the model's robustness in low-confidence regions, the monte carlo dropout (mc dropout) strategy is employed for uncertainty estimation. results: extensive experiments demonstrate that the proposed method achieves superior performance on brain tumor segmentation (brats) datasets, significantly outperforming various state-of-the-art methods. on the brats2021 dataset, the test dice scores are 89.18% for enhancing tumor (et) segmentation, 93.67% for whole tumor (wt) segmentation, and 91.23% for tumor core (tc) segmentation. on the brats2019 validation set, the validation dice scores are 87.43%, 90.92%, and 90.40% for et, wt, and tc segmentation, respectively. ablation studies further confirmed the contribution of each module to segmentation accuracy, indicating that each component played a vital role in overall performance improvement. conclusion: this study proposed a novel 3d brain tumor segmentation network based on the u-net architecture. by incorporating the prior knowledge and employing the uncertainty estimation method, the robustness and performance were improved. the code for the proposed method is available at https://github.com/chenzhao2023/upmad_net_brainseg.",,2025-05-06,,"['zhanyuan jia', 'ni yao', 'danyang sun', 'chuang han', 'yanting li', 'jiaofen nan', 'fubao zhu', 'chen zhao', 'weihua zhou']"
2505.03498,mri motion correction via efficient residual-guided denoising diffusion   probabilistic models,cs.cv physics.med-ph,"purpose: motion artifacts in magnetic resonance imaging (mri) significantly degrade image quality and impair quantitative analysis. conventional mitigation strategies, such as repeated acquisitions or motion tracking, are costly and workflow-intensive. this study introduces res-mocodiff, an efficient denoising diffusion probabilistic model tailored for mri motion artifact correction. methods: res-mocodiff incorporates a novel residual error shifting mechanism in the forward diffusion process, aligning the noise distribution with motion-corrupted data and enabling an efficient four-step reverse diffusion. a u-net backbone enhanced with swin-transformer blocks conventional attention layers, improving adaptability across resolutions. training employs a combined l1+l2 loss, which promotes image sharpness and reduces pixel-level errors. res-mocodiff was evaluated on synthetic dataset generated using a realistic motion simulation framework and on an in-vivo dataset. comparative analyses were conducted against established methods, including cyclegan, pix2pix, and mt-ddpm using quantitative metrics such as peak signal-to-noise ratio (psnr), structural similarity index measure (ssim), and normalized mean squared error (nmse). results: the proposed method demonstrated superior performance in removing motion artifacts across all motion severity levels. res-mocodiff consistently achieved the highest ssim and the lowest nmse values, with a psnr of up to 41.91+-2.94 db for minor distortions. notably, the average sampling time was reduced to 0.37 seconds per batch of two image slices, compared with 101.74 seconds for conventional approaches.",,2025-05-06,,"['mojtaba safari', 'shansong wang', 'qiang li', 'zach eidex', 'richard l. j. qiu', 'chih-wei chang', 'hui mao', 'xiaofeng yang']"
2505.03507,modality-guided dynamic graph fusion and temporal diffusion for   self-supervised rgb-t tracking,cs.cv,"to reduce the reliance on large-scale annotations, self-supervised rgb-t tracking approaches have garnered significant attention. however, the omission of the object region by erroneous pseudo-label or the introduction of background noise affects the efficiency of modality fusion, while pseudo-label noise triggered by similar object noise can further affect the tracking performance. in this paper, we propose gdstrack, a novel approach that introduces dynamic graph fusion and temporal diffusion to address the above challenges in self-supervised rgb-t tracking. gdstrack dynamically fuses the modalities of neighboring frames, treats them as distractor noise, and leverages the denoising capability of a generative model. specifically, by constructing an adjacency matrix via an adjacency matrix generator (amg), the proposed modality-guided dynamic graph fusion (mdgf) module uses a dynamic adjacency matrix to guide graph attention, focusing on and fusing the object's coherent regions. temporal graph-informed diffusion (tgid) models mdgf features from neighboring frames as interference, and thus improving robustness against similar-object noise. extensive experiments conducted on four public rgb-t tracking datasets demonstrate that gdstrack outperforms the existing state-of-the-art methods. the source code is available at https://github.com/lishenglana/gdstrack.",,2025-05-06,,"['shenglan li', 'rui yao', 'yong zhou', 'hancheng zhu', 'kunyang sun', 'bing liu', 'zhiwen shao', 'jiaqi zhao']"
2505.0351,from neurons to computation: biological reservoir computing for pattern   recognition,cs.ne cs.ai cs.cv,"in this paper, we introduce a novel paradigm for reservoir computing (rc) that leverages a pool of cultured biological neurons as the reservoir substrate, creating a biological reservoir computing (brc). this system operates similarly to an echo state network (esn), with the key distinction that the neural activity is generated by a network of cultured neurons, rather than being modeled by traditional artificial computational units. the neuronal activity is recorded using a multi-electrode array (mea), which enables high-throughput recording of neural signals. in our approach, inputs are introduced into the network through a subset of the mea electrodes, while the remaining electrodes capture the resulting neural activity. this generates a nonlinear mapping of the input data to a high-dimensional biological feature space, where distinguishing between data becomes more efficient and straightforward, allowing a simple linear classifier to perform pattern recognition tasks effectively. to evaluate the performance of our proposed system, we present an experimental study that includes various input patterns, such as positional codes, bars with different orientations, and a digit recognition task. the results demonstrate the feasibility of using biological neural networks to perform tasks traditionally handled by artificial neural networks, paving the way for further exploration of biologically-inspired computing systems, with potential applications in neuromorphic engineering and bio-hybrid computing.",,2025-05-06,,"['ludovico iannello', 'luca ciampi', 'gabriele lagani', 'fabrizio tonelli', 'eleonora crocco', 'lucio maria calcagnile', 'angelo di garbo', 'federico cremisi', 'giuseppe amato']"
2505.03522,optimization of module transferability in single image super-resolution:   universality assessment and cycle residual blocks,cs.cv cs.ai,"deep learning has substantially advanced the single image super-resolution (sisr). however, existing researches have predominantly focused on raw performance gains, with little attention paid to quantifying the transferability of architectural components. in this paper, we introduce the concept of ""universality"" and its associated definitions which extend the traditional notion of ""generalization"" to encompass the modules' ease of transferability, thus revealing the relationships between module universality and model generalizability. then we propose the universality assessment equation (uae), a metric for quantifying how readily a given module could be transplanted across models. guided by the uae results of standard residual blocks and other plug-and-play modules, we further design two optimized modules, cycle residual block (crb) and depth-wise cycle residual block (dcrb). through comprehensive experiments on natural-scene benchmarks, remote-sensing datasets, extreme-industrial imagery and on-device deployments, we demonstrate that networks embedded with the proposed plug-and-play modules outperform several state-of-the-arts, reaching a psnr enhancement of up to 0.83db or enabling a 71.3% reduction in parameters with negligible loss in reconstruction fidelity.",,2025-05-06,,"['haotong cheng', 'zhiqi zhang', 'hao li', 'xinshang zhang']"
2505.03528,coop-wd: cooperative perception with weighting and denoising for robust   v2v communication,cs.cv,"cooperative perception, leveraging shared information from multiple vehicles via vehicle-to-vehicle (v2v) communication, plays a vital role in autonomous driving to alleviate the limitation of single-vehicle perception. existing works have explored the effects of v2v communication impairments on perception precision, but they lack generalization to different levels of impairments. in this work, we propose a joint weighting and denoising framework, coop-wd, to enhance cooperative perception subject to v2v channel impairments. in this framework, the self-supervised contrastive model and the conditional diffusion probabilistic model are adopted hierarchically for vehicle-level and pixel-level feature enhancement. an efficient variant model, coop-wd-eco, is proposed to selectively deactivate denoising to reduce processing overhead. rician fading, non-stationarity, and time-varying distortion are considered. simulation results demonstrate that the proposed coop-wd outperforms conventional benchmarks in all types of channels. qualitative analysis with visual examples further proves the superiority of our proposed method. the proposed coop-wd-eco achieves up to 50% reduction in computational cost under severe distortion while maintaining comparable accuracy as channel conditions improve.",,2025-05-06,,"['chenguang liu', 'jianjun chen', 'yunfei chen', 'yubei he', 'zhuangkun wei', 'hongjian sun', 'haiyan lu', 'qi hao']"
2505.03538,rail: region-aware instructive learning for semi-supervised tooth   segmentation in cbct,cs.cv,"semi-supervised learning has become a compelling approach for 3d tooth segmentation from cbct scans, where labeled data is minimal. however, existing methods still face two persistent challenges: limited corrective supervision in structurally ambiguous or mislabeled regions during supervised training and performance degradation caused by unreliable pseudo-labels on unlabeled data. to address these problems, we propose region-aware instructive learning (rail), a dual-group dual-student, semi-supervised framework. each group contains two student models guided by a shared teacher network. by alternating training between the two groups, rail promotes intergroup knowledge transfer and collaborative region-aware instruction while reducing overfitting to the characteristics of any single model. specifically, rail introduces two instructive mechanisms. disagreement-focused supervision (dfs) controller improves supervised learning by instructing predictions only within areas where student outputs diverge from both ground truth and the best student, thereby concentrating supervision on structurally ambiguous or mislabeled areas. in the unsupervised phase, confidence-aware learning (cal) modulator reinforces agreement in regions with high model certainty while reducing the effect of low-confidence predictions during training. this helps prevent our model from learning unstable patterns and improves the overall reliability of pseudo-labels. extensive experiments on four cbct tooth segmentation datasets show that rail surpasses state-of-the-art methods under limited annotation. our code will be available at https://github.com/tournesol-saturday/rail.",,2025-05-06,,"['chuyu zhao', 'hao huang', 'jiashuo guo', 'ziyu shen', 'zhongwei zhou', 'jie liu', 'zekuan yu']"
2505.03539,panoramic out-of-distribution segmentation,cs.cv cs.ro eess.iv,"panoramic imaging enables capturing 360{\deg} images with an ultra-wide field-of-view (fov) for dense omnidirectional perception. however, current panoramic semantic segmentation methods fail to identify outliers, and pinhole out-of-distribution segmentation (oos) models perform unsatisfactorily in the panoramic domain due to background clutter and pixel distortions. to address these issues, we introduce a new task, panoramic out-of-distribution segmentation (panoos), achieving oos for panoramas. furthermore, we propose the first solution, pos, which adapts to the characteristics of panoramic images through text-guided prompt distribution learning. specifically, pos integrates a disentanglement strategy designed to materialize the cross-domain generalization capability of clip. the proposed prompt-based restoration attention (pra) optimizes semantic decoding by prompt guidance and self-adaptive correction, while bilevel prompt distribution learning (bpdl) refines the manifold of per-pixel mask embeddings via semantic prototype supervision. besides, to compensate for the scarcity of panoos datasets, we establish two benchmarks: denseoos, which features diverse outliers in complex environments, and quadoos, captured by a quadruped robot with a panoramic annular lens system. extensive experiments demonstrate superior performance of pos, with auprc improving by 34.25% and fpr95 decreasing by 21.42% on denseoos, outperforming state-of-the-art pinhole-oos methods. moreover, pos achieves leading closed-set segmentation capabilities. code and datasets will be available at https://github.com/mengfeid/panoos.",,2025-05-06,,"['mengfei duan', 'kailun yang', 'yuheng zhang', 'yihong cao', 'fei teng', 'kai luo', 'jiaming zhang', 'zhiyong li', 'shutao li']"
2505.03554,read my ears! horse ear movement detection for equine affective state   assessment,cs.cv,"the equine facial action coding system (equifacs) enables the systematic annotation of facial movements through distinct action units (aus). it serves as a crucial tool for assessing affective states in horses by identifying subtle facial expressions associated with discomfort. however, the field of horse affective state assessment is constrained by the scarcity of annotated data, as manually labelling facial aus is both time-consuming and costly. to address this challenge, automated annotation systems are essential for leveraging existing datasets and improving affective states detection tools. in this work, we study different methods for specific ear au detection and localization from horse videos. we leverage past works on deep learning-based video feature extraction combined with recurrent neural networks for the video classification task, as well as a classic optical flow based approach. we achieve 87.5% classification accuracy of ear movement presence on a public horse video dataset, demonstrating the potential of our approach. we discuss future directions to develop these systems, with the aim of bridging the gap between automated au detection and practical applications in equine welfare and veterinary diagnostics. our code will be made publicly available at https://github.com/jmalves5/read-my-ears.",,2025-05-06,,"['joão alves', 'pia haubro andersen', 'rikke gade']"
2505.03557,generating synthetic data via augmentations for improved facial   resemblance in dreambooth and instantid,cs.cv cs.ai,"the personalization of stable diffusion for generating professional portraits from amateur photographs is a burgeoning area, with applications in various downstream contexts. this paper investigates the impact of augmentations on improving facial resemblance when using two prominent personalization techniques: dreambooth and instantid. through a series of experiments with diverse subject datasets, we assessed the effectiveness of various augmentation strategies on the generated headshots' fidelity to the original subject. we introduce facedistance, a wrapper around facenet, to rank the generations based on facial similarity, which aided in our assessment. ultimately, this research provides insights into the role of augmentations in enhancing facial resemblance in sdxl-generated portraits, informing strategies for their effective deployment in downstream applications.",,2025-05-06,,"['koray ulusan', 'benjamin kiefer']"
2505.03562,real-time person image synthesis using a flow matching model,cs.cv cs.ai,"pose-guided person image synthesis (pgpis) generates realistic person images conditioned on a target pose and a source image. this task plays a key role in various real-world applications, such as sign language video generation, ar/vr, gaming, and live streaming. in these scenarios, real-time pgpis is critical for providing immediate visual feedback and maintaining user immersion.however, achieving real-time performance remains a significant challenge due to the complexity of synthesizing high-fidelity images from diverse and dynamic human poses. recent diffusion-based methods have shown impressive image quality in pgpis, but their slow sampling speeds hinder deployment in time-sensitive applications. this latency is particularly problematic in tasks like generating sign language videos during live broadcasts, where rapid image updates are required. therefore, developing a fast and reliable pgpis model is a crucial step toward enabling real-time interactive systems. to address this challenge, we propose a generative model based on flow matching (fm). our approach enables faster, more stable, and more efficient training and sampling. furthermore, the proposed model supports conditional generation and can operate in latent space, making it especially suitable for real-time pgpis applications where both speed and quality are critical. we evaluate our proposed method, real-time person image synthesis using a flow matching model (rpfm), on the widely used deepfashion dataset for pgpis tasks. our results show that rpfm achieves near-real-time sampling speeds while maintaining performance comparable to the state-of-the-art models. our methodology trades off a slight, acceptable decrease in generated-image accuracy for over a twofold increase in generation speed, thereby ensuring real-time performance.",,2025-05-06,,"['jiwoo jeong', 'kirok kim', 'wooju kim', 'nam-joon kim']"
2505.03567,uncertainty-aware prototype semantic decoupling for text-based person   search in full images,cs.cv,"text-based pedestrian search (tbps) in full images aims to locate a target pedestrian in untrimmed images using natural language descriptions. however, in complex scenes with multiple pedestrians, existing methods are limited by uncertainties in detection and matching, leading to degraded performance. to address this, we propose upd-tbps, a novel framework comprising three modules: multi-granularity uncertainty estimation (mue), prototype-based uncertainty decoupling (pud), and cross-modal re-identification (reid). mue conducts multi-granularity queries to identify potential targets and assigns confidence scores to reduce early-stage uncertainty. pud leverages visual context decoupling and prototype mining to extract features of the target pedestrian described in the query. it separates and learns pedestrian prototype representations at both the coarse-grained cluster level and the fine-grained individual level, thereby reducing matching uncertainty. reid evaluates candidates with varying confidence levels, improving detection and retrieval accuracy. experiments on cuhk-sysu-tbps and prw-tbps datasets validate the effectiveness of our framework.",,2025-05-06,2025-05-06,"['zengli luo', 'canlong zhang', 'xiaochun lu', 'zhixin li', 'zhiwen wang']"
2505.03569,corner cases: how size and position of objects challenge   imagenet-trained models,cs.cv,"backgrounds in images play a major role in contributing to spurious correlations among different data points. owing to aesthetic preferences of humans capturing the images, datasets can exhibit positional (location of the object within a given frame) and size (region-of-interest to image ratio) biases for different classes. in this paper, we show that these biases can impact how much a model relies on spurious features in the background to make its predictions. to better illustrate our findings, we propose a synthetic dataset derived from imagenet1k, hard-spurious-imagenet, which contains images with various backgrounds, object positions, and object sizes. by evaluating the dataset on different pretrained models, we find that most models rely heavily on spurious features in the background when the region-of-interest (roi) to image ratio is small and the object is far from the center of the image. moreover, we also show that current methods that aim to mitigate harmful spurious features, do not take into account these factors, hence fail to achieve considerable performance gains for worst-group accuracies when the size and location of core features in an image change.",,2025-05-06,,"['mishal fatima', 'steffen jung', 'margret keuper']"
2505.03575,supervised and unsupervised textile classification via near-infrared   hyperspectral imaging and deep learning,cs.cv physics.app-ph,"recycling textile fibers is critical to reducing the environmental impact of the textile industry. hyperspectral near-infrared (nir) imaging combined with advanced deep learning algorithms offers a promising solution for efficient fiber classification and sorting. in this study, we investigate supervised and unsupervised deep learning models and test their generalization capabilities on different textile structures. we show that optimized convolutional neural networks (cnns) and autoencoder networks achieve robust generalization under varying conditions. these results highlight the potential of hyperspectral imaging and deep learning to advance sustainable textile recycling through accurate and robust classification.",10.5445/ksp/1000178356,2025-05-06,,"['maria kainz', 'johannes k. krondorfer', 'malte jaschik', 'maria jernej', 'harald ganster']"
2505.03581,dygenc: encoding a sequence of textual scene graphs to reason and answer   questions in dynamic scenes,cs.cv,"the analysis of events in dynamic environments poses a fundamental challenge in the development of intelligent agents and robots capable of interacting with humans. current approaches predominantly utilize visual models. however, these methods often capture information implicitly from images, lacking interpretable spatial-temporal object representations. to address this issue we introduce dygenc - a novel method for encoding a dynamic graph. this method integrates compressed spatial-temporal structural observation representation with the cognitive capabilities of large language models. the purpose of this integration is to enable advanced question answering based on a sequence of textual scene graphs. extended evaluations on the star and agqa datasets indicate that dygenc outperforms existing visual methods by a large margin of 15-25% in addressing queries regarding the history of human-to-object interactions. furthermore, the proposed method can be seamlessly extended to process raw input images utilizing foundational models for extracting explicit textual scene graphs, as substantiated by the results of a robotic experiment conducted with a wheeled manipulator platform. we hope that these findings will contribute to the implementation of robust and compressed graph-based robotic memory for long-horizon reasoning. code is available at github.com/linukc/dygenc.",,2025-05-06,,"['sergey linok', 'vadim semenov', 'anastasia trunova', 'oleg bulichev', 'dmitry yudin']"
2505.03597,fixed-length dense fingerprint representation,cs.cv,"fixed-length fingerprint representations, which map each fingerprint to a compact and fixed-size feature vector, are computationally efficient and well-suited for large-scale matching. however, designing a robust representation that effectively handles diverse fingerprint modalities, pose variations, and noise interference remains a significant challenge. in this work, we propose a fixed-length dense descriptor of fingerprints, and introduce flare-a fingerprint matching framework that integrates the fixed-length dense descriptor with pose-based alignment and robust enhancement. this fixed-length representation employs a three-dimensional dense descriptor to effectively capture spatial relationships among fingerprint ridge structures, enabling robust and locally discriminative representations. to ensure consistency within this dense feature space, flare incorporates pose-based alignment using complementary estimation methods, along with dual enhancement strategies that refine ridge clarity while preserving the original fingerprint modality. the proposed dense descriptor supports fixed-length representation while maintaining spatial correspondence, enabling fast and accurate similarity computation. extensive experiments demonstrate that flare achieves superior performance across rolled, plain, latent, and contactless fingerprints, significantly outperforming existing methods in cross-modality and low-quality scenarios. further analysis validates the effectiveness of the dense descriptor design, as well as the impact of alignment and enhancement modules on the accuracy of dense descriptor matching. experimental results highlight the effectiveness and generalizability of flare as a unified and scalable solution for robust fingerprint representation and matching. the implementation and code will be publicly available at https://github.com/yu-yy/flare.",,2025-05-06,,"['zhiyu pan', 'xiongjun guan', 'yongjie duan', 'jianjiang feng', 'jie zhou']"
2505.03599,from pixels to polygons: a survey of deep learning approaches for   medical image-to-mesh reconstruction,cs.cv,"deep learning-based medical image-to-mesh reconstruction has rapidly evolved, enabling the transformation of medical imaging data into three-dimensional mesh models that are critical in computational medicine and in silico trials for advancing our understanding of disease mechanisms, and diagnostic and therapeutic techniques in modern medicine. this survey systematically categorizes existing approaches into four main categories: template models, statistical models, generative models, and implicit models. each category is analysed in detail, examining their methodological foundations, strengths, limitations, and applicability to different anatomical structures and imaging modalities. we provide an extensive evaluation of these methods across various anatomical applications, from cardiac imaging to neurological studies, supported by quantitative comparisons using standard metrics. additionally, we compile and analyze major public datasets available for medical mesh reconstruction tasks and discuss commonly used evaluation metrics and loss functions. the survey identifies current challenges in the field, including requirements for topological correctness, geometric accuracy, and multi-modality integration. finally, we present promising future research directions in this domain. this systematic review aims to serve as a comprehensive reference for researchers and practitioners in medical image analysis and computational medicine.",,2025-05-06,,"['fengming lin', 'arezoo zakeri', 'yidan xue', 'michael macraild', 'haoran dou', 'zherui zhou', 'ziwei zou', 'ali sarrami-foroushani', 'jinming duan', 'alejandro f. frangi']"
2505.0361,learning knowledge-based prompts for robust 3d mask presentation attack   detection,cs.cv,"3d mask presentation attack detection is crucial for protecting face recognition systems against the rising threat of 3d mask attacks. while most existing methods utilize multimodal features or remote photoplethysmography (rppg) signals to distinguish between real faces and 3d masks, they face significant challenges, such as the high costs associated with multimodal sensors and limited generalization ability. detection-related text descriptions offer concise, universal information and are cost-effective to obtain. however, the potential of vision-language multimodal features for 3d mask presentation attack detection remains unexplored. in this paper, we propose a novel knowledge-based prompt learning framework to explore the strong generalization capability of vision-language models for 3d mask presentation attack detection. specifically, our approach incorporates entities and triples from knowledge graphs into the prompt learning process, generating fine-grained, task-specific explicit prompts that effectively harness the knowledge embedded in pre-trained vision-language models. furthermore, considering different input images may emphasize distinct knowledge graph elements, we introduce a visual-specific knowledge filter based on an attention mechanism to refine relevant elements according to the visual context. additionally, we leverage causal graph theory insights into the prompt learning process to further enhance the generalization ability of our method. during training, a spurious correlation elimination paradigm is employed, which removes category-irrelevant local image patches using guidance from knowledge-based text features, fostering the learning of generalized causal prompts that align with category-relevant local patches. experimental results demonstrate that the proposed method achieves state-of-the-art intra- and cross-scenario detection performance on benchmark datasets.",,2025-05-06,,"['fangling jiang', 'qi li', 'bing liu', 'weining wang', 'caifeng shan', 'zhenan sun', 'ming-hsuan yang']"
2505.03611,learning unknown spoof prompts for generalized face anti-spoofing using   only real face images,cs.cv,"face anti-spoofing is a critical technology for ensuring the security of face recognition systems. however, its ability to generalize across diverse scenarios remains a significant challenge. in this paper, we attribute the limited generalization ability to two key factors: covariate shift, which arises from external data collection variations, and semantic shift, which results from substantial differences in emerging attack types. to address both challenges, we propose a novel approach for learning unknown spoof prompts, relying solely on real face images from a single source domain. our method generates textual prompts for real faces and potential unknown spoof attacks by leveraging the general knowledge embedded in vision-language models, thereby enhancing the model's ability to generalize to unseen target domains. specifically, we introduce a diverse spoof prompt optimization framework to learn effective prompts. this framework constrains unknown spoof prompts within a relaxed prior knowledge space while maximizing their distance from real face images. moreover, it enforces semantic independence among different spoof prompts to capture a broad range of spoof patterns. experimental results on nine datasets demonstrate that the learned prompts effectively transfer the knowledge of vision-language models, enabling state-of-the-art generalization ability against diverse unknown attack types across unseen target domains without using any spoof face images.",,2025-05-06,,"['fangling jiang', 'qi li', 'weining wang', 'wei shen', 'bing liu', 'zhenan sun']"
2505.03621,physllm: harnessing large language models for cross-modal remote   physiological sensing,cs.cv,"remote photoplethysmography (rppg) enables non-contact physiological measurement but remains highly susceptible to illumination changes, motion artifacts, and limited temporal modeling. large language models (llms) excel at capturing long-range dependencies, offering a potential solution but struggle with the continuous, noise-sensitive nature of rppg signals due to their text-centric design. to bridge this gap, we introduce physllm, a collaborative optimization framework that synergizes llms with domain-specific rppg components. specifically, the text prototype guidance (tpg) strategy is proposed to establish cross-modal alignment by projecting hemodynamic features into llm-interpretable semantic space, effectively bridging the representational gap between physiological signals and linguistic tokens. besides, a novel dual-domain stationary (dds) algorithm is proposed for resolving signal instability through adaptive time-frequency domain feature re-weighting. finally, rppg task-specific cues systematically inject physiological priors through physiological statistics, environmental contextual answering, and task description, leveraging cross-modal learning to integrate both visual and textual information, enabling dynamic adaptation to challenging scenarios like variable illumination and subject movements. evaluation on four benchmark datasets, physllm achieves state-of-the-art accuracy and robustness, demonstrating superior generalization across lighting variations and motion scenarios.",,2025-05-06,,"['yiping xie', 'bo zhao', 'mingtong dai', 'jian-ping zhou', 'yue sun', 'tao tan', 'weicheng xie', 'linlin shen', 'zitong yu']"
2505.03623,bounding box-guided diffusion for synthesizing industrial images and   segmentation map,cs.cv,"synthetic dataset generation in computer vision, particularly for industrial applications, is still underexplored. industrial defect segmentation, for instance, requires highly accurate labels, yet acquiring such data is costly and time-consuming. to address this challenge, we propose a novel diffusion-based pipeline for generating high-fidelity industrial datasets with minimal supervision. our approach conditions the diffusion model on enriched bounding box representations to produce precise segmentation masks, ensuring realistic and accurately localized defect synthesis. compared to existing layout-conditioned generative methods, our approach improves defect consistency and spatial accuracy. we introduce two quantitative metrics to evaluate the effectiveness of our method and assess its impact on a downstream segmentation task trained on real and synthetic data. our results demonstrate that diffusion-based synthesis can bridge the gap between artificial and real-world industrial data, fostering more reliable and cost-efficient segmentation models. the code is publicly available at https://github.com/covisionlab/diffusion_labeling.",,2025-05-06,,"['alessandro simoni', 'francesco pelosin']"
2505.03631,breaking annotation barriers: generalized video quality assessment via   ranking-based self-supervision,cs.cv,"video quality assessment (vqa) is essential for quantifying perceptual quality in various video processing workflows, spanning from camera capture systems to over-the-top streaming platforms. while recent supervised vqa models have made substantial progress, the reliance on manually annotated datasets -- a process that is labor-intensive, costly, and difficult to scale up -- has hindered further optimization of their generalization to unseen video content and distortions. to bridge this gap, we introduce a self-supervised learning framework for vqa to learn quality assessment capabilities from large-scale, unlabeled web videos. our approach leverages a \textbf{learning-to-rank} paradigm to train a large multimodal model (lmm) on video pairs automatically labeled via two manners, including quality pseudo-labeling by existing vqa models and relative quality ranking based on synthetic distortion simulations. furthermore, we introduce a novel \textbf{iterative self-improvement training strategy}, where the trained model acts an improved annotator to iteratively refine the annotation quality of training data. by training on a dataset $10\times$ larger than the existing vqa benchmarks, our model: (1) achieves zero-shot performance on in-domain vqa benchmarks that matches or surpasses supervised models; (2) demonstrates superior out-of-distribution (ood) generalization across diverse video content and distortions; and (3) sets a new state-of-the-art when fine-tuned on human-labeled datasets. extensive experimental results validate the effectiveness of our self-supervised approach in training generalized vqa models. the datasets and code will be publicly released to facilitate future research.",,2025-05-06,2025-05-07,"['linhan cao', 'wei sun', 'kaiwei zhang', 'yicong peng', 'guangtao zhai', 'xiongkuo min']"
