id,title,categories,abstract,doi,created,updated,authors
2505.02075,benchmarking feature upsampling methods for vision foundation models   using interactive segmentation,cs.cv cs.ai cs.lg,"vision foundation models (vfms) are large-scale, pre-trained models that serve as general-purpose backbones for various computer vision tasks. as vfms' popularity grows, there is an increasing interest in understanding their effectiveness for dense prediction tasks. however, vfms typically produce low-resolution features, limiting their direct applicability in this context. one way to tackle this limitation is by employing a task-agnostic feature upsampling module that refines vfm features resolution. to assess the effectiveness of this approach, we investigate interactive segmentation (is) as a novel benchmark for evaluating feature upsampling methods on vfms. due to its inherent multimodal input, consisting of an image and a set of user-defined clicks, as well as its dense mask output, is creates a challenging environment that demands comprehensive visual scene understanding. our benchmarking experiments show that selecting appropriate upsampling strategies significantly improves vfm features quality. the code is released at https://github.com/havrylovv/isegprobe",,2025-05-04,,"['volodymyr havrylov', 'haiwen huang', 'dan zhang', 'andreas geiger']"
2505.02079,handocc: nerf-based hand rendering with occupancy networks,cs.cv,"we propose handocc, a novel framework for hand rendering based upon occupancy. popular rendering methods such as nerf are often combined with parametric meshes to provide deformable hand models. however, in doing so, such approaches present a trade-off between the fidelity of the mesh and the complexity and dimensionality of the parametric model. the simplicity of parametric mesh structures is appealing, but the underlying issue is that it binds methods to mesh initialization, making it unable to generalize to objects where a parametric model does not exist. it also means that estimation is tied to mesh resolution and the accuracy of mesh fitting. this paper presents a pipeline for meshless 3d rendering, which we apply to the hands. by providing only a 3d skeleton, the desired appearance is extracted via a convolutional model. we do this by exploiting a nerf renderer conditioned upon an occupancy-based representation. the approach uses the hand occupancy to resolve hand-to-hand interactions further improving results, allowing fast rendering, and excellent hand appearance transfer. on the benchmark interhand2.6m dataset, we achieved state-of-the-art results.",,2025-05-04,,"['maksym ivashechkin', 'oscar mendez', 'richard bowden']"
2505.02094,skillmimic-v2: learning robust and generalizable interaction skills from   sparse and noisy demonstrations,cs.lg cs.cv,"we address a fundamental challenge in reinforcement learning from interaction demonstration (rlid): demonstration noise and coverage limitations. while existing data collection approaches provide valuable interaction demonstrations, they often yield sparse, disconnected, and noisy trajectories that fail to capture the full spectrum of possible skill variations and transitions. our key insight is that despite noisy and sparse demonstrations, there exist infinite physically feasible trajectories that naturally bridge between demonstrated skills or emerge from their neighboring states, forming a continuous space of possible skill variations and transitions. building upon this insight, we present two data augmentation techniques: a stitched trajectory graph (stg) that discovers potential transitions between demonstration skills, and a state transition field (stf) that establishes unique connections for arbitrary states within the demonstration neighborhood. to enable effective rlid with augmented data, we develop an adaptive trajectory sampling (ats) strategy for dynamic curriculum generation and a historical encoding mechanism for memory-dependent skill learning. our approach enables robust skill acquisition that significantly generalizes beyond the reference demonstrations. extensive experiments across diverse interaction tasks demonstrate substantial improvements over state-of-the-art methods in terms of convergence stability, generalization capability, and recovery robustness.",,2025-05-04,,"['runyi yu', 'yinhuai wang', 'qihan zhao', 'hok wai tsui', 'jingbo wang', 'ping tan', 'qifeng chen']"
2505.02108,signsplat: rendering sign language via gaussian splatting,cs.cv,"state-of-the-art approaches for conditional human body rendering via gaussian splatting typically focus on simple body motions captured from many views. this is often in the context of dancing or walking. however, for more complex use cases, such as sign language, we care less about large body motion and more about subtle and complex motions of the hands and face. the problems of building high fidelity models are compounded by the complexity of capturing multi-view data of sign. the solution is to make better use of sequence data, ensuring that we can overcome the limited information from only a few views by exploiting temporal variability. nevertheless, learning from sequence-level data requires extremely accurate and consistent model fitting to ensure that appearance is consistent across complex motions. we focus on how to achieve this, constraining mesh parameters to build an accurate gaussian splatting framework from few views capable of modelling subtle human motion. we leverage regularization techniques on the gaussian parameters to mitigate overfitting and rendering artifacts. additionally, we propose a new adaptive control method to densify gaussians and prune splat points on the mesh surface. to demonstrate the accuracy of our approach, we render novel sequences of sign language video, building on neural machine translation approaches to sign stitching. on benchmark datasets, our approach achieves state-of-the-art performance; and on highly articulated and complex sign language motion, we significantly outperform competing approaches.",,2025-05-04,,"['maksym ivashechkin', 'oscar mendez', 'richard bowden']"
2505.02109,unaligned rgb guided hyperspectral image super-resolution with   spatial-spectral concordance,cs.cv,"hyperspectral images super-resolution aims to improve the spatial resolution, yet its performance is often limited at high-resolution ratios. the recent adoption of high-resolution reference images for super-resolution is driven by the poor spatial detail found in low-resolution hsis, presenting it as a favorable method. however, these approaches cannot effectively utilize information from the reference image, due to the inaccuracy of alignment and its inadequate interaction between alignment and fusion modules. in this paper, we introduce a spatial-spectral concordance hyperspectral super-resolution (ssc-hsr) framework for unaligned reference rgb guided hsi sr to address the issues of inaccurate alignment and poor interactivity of the previous approaches. specifically, to ensure spatial concordance, i.e., align images more accurately across resolutions and refine textures, we construct a two-stage image alignment with a synthetic generation pipeline in the image alignment module, where the fine-tuned optical flow model can produce a more accurate optical flow in the first stage and warp model can refine damaged textures in the second stage. to enhance the interaction between alignment and fusion modules and ensure spectral concordance during reconstruction, we propose a feature aggregation module and an attention fusion module. in the feature aggregation module, we introduce an iterative deformable feature aggregation block to achieve significant feature matching and texture aggregation with the fusion multi-scale results guidance, iteratively generating learnable offset. besides, we introduce two basic spectral-wise attention blocks in the attention fusion module to model the inter-spectra interactions. extensive experiments on three natural or remote-sensing datasets show that our method outperforms state-of-the-art approaches on both quantitative and qualitative evaluations.",,2025-05-04,,"['yingkai zhang', 'zeqiang lai', 'tao zhang', 'ying fu', 'chenghu zhou']"
2505.02134,hillie: human-in-the-loop training for low-light image enhancement,cs.cv,"developing effective approaches to generate enhanced results that align well with human visual preferences for high-quality well-lit images remains a challenge in low-light image enhancement (llie). in this paper, we propose a human-in-the-loop llie training framework that improves the visual quality of unsupervised llie model outputs through iterative training stages, named hillie. at each stage, we introduce human guidance into the training process through efficient visual quality annotations of enhanced outputs. subsequently, we employ a tailored image quality assessment (iqa) model to learn human visual preferences encoded in the acquired labels, which is then utilized to guide the training process of an enhancement model. with only a small amount of pairwise ranking annotations required at each stage, our approach continually improves the iqa model's capability to simulate human visual assessment of enhanced outputs, thus leading to visually appealing llie results. extensive experiments demonstrate that our approach significantly improves unsupervised llie model performance in terms of both quantitative and qualitative performance. the code and collected ranking dataset will be available at https://github.com/labshuhanggu/hillie.",,2025-05-04,,"['xiaorui zhao', 'xinyue zhou', 'peibei cao', 'junyu lou', 'shuhang gu']"
2505.02147,local herb identification using transfer learning: a cnn-powered mobile   application for nepalese flora,cs.lg cs.cv,"herb classification presents a critical challenge in botanical research, particularly in regions with rich biodiversity such as nepal. this study introduces a novel deep learning approach for classifying 60 different herb species using convolutional neural networks (cnns) and transfer learning techniques. using a manually curated dataset of 12,000 herb images, we developed a robust machine learning model that addresses existing limitations in herb recognition methodologies. our research employed multiple model architectures, including densenet121, 50-layer residual network (resnet50), 16-layer visual geometry group network (vgg16), inceptionv3, efficientnetv2, and vision transformer (vit), with densenet121 ultimately demonstrating superior performance. data augmentation and regularization techniques were applied to mitigate overfitting and enhance the generalizability of the model. this work advances herb classification techniques, preserving traditional botanical knowledge and promoting sustainable herb utilization.",,2025-05-04,,"['prajwal thapa', 'mridul sharma', 'jinu nyachhyon', 'yagya raj pandeya']"
2505.02148,spotting the unexpected (stu): a 3d lidar dataset for anomaly   segmentation in autonomous driving,cs.cv,"to operate safely, autonomous vehicles (avs) need to detect and handle unexpected objects or anomalies on the road. while significant research exists for anomaly detection and segmentation in 2d, research progress in 3d is underexplored. existing datasets lack high-quality multimodal data that are typically found in avs. this paper presents a novel dataset for anomaly segmentation in driving scenarios. to the best of our knowledge, it is the first publicly available dataset focused on road anomaly segmentation with dense 3d semantic labeling, incorporating both lidar and camera data, as well as sequential information to enable anomaly detection across various ranges. this capability is critical for the safe navigation of autonomous vehicles. we adapted and evaluated several baseline models for 3d segmentation, highlighting the challenges of 3d anomaly detection in driving environments. our dataset and evaluation code will be openly available, facilitating the testing and performance comparison of different approaches.",,2025-05-04,,"['alexey nekrasov', 'malcolm burdorf', 'stewart worrall', 'bastian leibe', 'julie stephany berrio perez']"
2505.02159,"small clips, big gains: learning long-range refocused temporal   information for video super-resolution",cs.cv,"video super-resolution (vsr) can achieve better performance compared to single image super-resolution by additionally leveraging temporal information. in particular, the recurrent-based vsr model exploits long-range temporal information during inference and achieves superior detail restoration. however, effectively learning these long-term dependencies within long videos remains a key challenge. to address this, we propose lrti-vsr, a novel training framework for recurrent vsr that efficiently leverages long-range refocused temporal information. our framework includes a generic training strategy that utilizes temporal propagation features from long video clips while training on shorter video clips. additionally, we introduce a refocused intra&inter-frame transformer block which allows the vsr model to selectively prioritize useful temporal information through its attention module while further improving inter-frame information utilization in the ffn module. we evaluate lrti-vsr on both cnn and transformer-based vsr architectures, conducting extensive ablation studies to validate the contribution of each component. experiments on long-video test sets demonstrate that lrti-vsr achieves state-of-the-art performance while maintaining training and computational efficiency.",,2025-05-04,,"['xingyu zhou', 'wei long', 'jingbo lu', 'shiyin jiang', 'weiyi you', 'haifeng wu', 'shuhang gu']"
2505.02161,focus what matters: matchability-based reweighting for local feature   matching,cs.cv,"since the rise of transformers, many semi-dense matching methods have adopted attention mechanisms to extract feature descriptors. however, the attention weights, which capture dependencies between pixels or keypoints, are often learned from scratch. this approach can introduce redundancy and noisy interactions from irrelevant regions, as it treats all pixels or keypoints equally. drawing inspiration from keypoint selection processes, we propose to first classify all pixels into two categories: matchable and non-matchable. matchable pixels are expected to receive higher attention weights, while non-matchable ones are down-weighted. in this work, we propose a novel attention reweighting mechanism that simultaneously incorporates a learnable bias term into the attention logits and applies a matchability-informed rescaling to the input value features. the bias term, injected prior to the softmax operation, selectively adjusts attention scores based on the confidence of query-key interactions. concurrently, the feature rescaling acts post-attention by modulating the influence of each value vector in the final output. this dual design allows the attention mechanism to dynamically adjust both its internal weighting scheme and the magnitude of its output representations. extensive experiments conducted on three benchmark datasets validate the effectiveness of our method, consistently outperforming existing state-of-the-art approaches.",,2025-05-04,,['dongyue li']
2505.02175,sparsplat: fast multi-view reconstruction with generalizable 2d gaussian   splatting,cs.cv,"recovering 3d information from scenes via multi-view stereo reconstruction (mvs) and novel view synthesis (nvs) is inherently challenging, particularly in scenarios involving sparse-view setups. the advent of 3d gaussian splatting (3dgs) enabled real-time, photorealistic nvs. following this, 2d gaussian splatting (2dgs) leveraged perspective accurate 2d gaussian primitive rasterization to achieve accurate geometry representation during rendering, improving 3d scene reconstruction while maintaining real-time performance. recent approaches have tackled the problem of sparse real-time nvs using 3dgs within a generalizable, mvs-based learning framework to regress 3d gaussian parameters. our work extends this line of research by addressing the challenge of generalizable sparse 3d reconstruction and nvs jointly, and manages to perform successfully at both tasks. we propose an mvs-based learning pipeline that regresses 2dgs surface element parameters in a feed-forward fashion to perform 3d shape reconstruction and nvs from sparse-view images. we further show that our generalizable pipeline can benefit from preexisting foundational multi-view deep visual features. the resulting model attains the state-of-the-art results on the dtu sparse 3d reconstruction benchmark in terms of chamfer distance to ground-truth, as-well as state-of-the-art nvs. it also demonstrates strong generalization on the blendedmvs and tanks and temples datasets. we note that our model outperforms the prior state-of-the-art in feed-forward sparse view reconstruction based on volume rendering of implicit representations, while offering an almost 2 orders of magnitude higher inference speed.",,2025-05-04,,"['shubhendu jena', 'shishir reddy vutukur', 'adnane boukhayma']"
2505.02176,saliency-guided training for fingerprint presentation attack detection,cs.cv,"saliency-guided training, which directs model learning to important regions of images, has demonstrated generalization improvements across various biometric presentation attack detection (pad) tasks. this paper presents its first application to fingerprint pad. we conducted a 50-participant study to create a dataset of 800 human-annotated fingerprint perceptually-important maps, explored alongside algorithmically-generated ""pseudosaliency,"" including minutiae-based, image quality-based, and autoencoder-based saliency maps. evaluating on the 2021 fingerprint liveness detection competition testing set, we explore various configurations within five distinct training scenarios to assess the impact of saliency-guided training on accuracy and generalization. our findings demonstrate the effectiveness of saliency-guided training for fingerprint pad in both limited and large data contexts, and we present a configuration capable of earning the first place on the livdet-2021 benchmark. our results highlight saliency-guided training's promise for increased model generalization capabilities, its effectiveness when data is limited, and its potential to scale to larger datasets in fingerprint pad. all collected saliency data and trained models are released with the paper to support reproducible research.",,2025-05-04,,"['samuel webster', 'adam czajka']"
2505.02178,sparfels: fast reconstruction from sparse unposed imagery,cs.cv,"we present a method for sparse view reconstruction with surface element splatting that runs within 3 minutes on a consumer grade gpu. while few methods address sparse radiance field learning from noisy or unposed sparse cameras, shape recovery remains relatively underexplored in this setting. several radiance and shape learning test-time optimization methods address the sparse posed setting by learning data priors or using combinations of external monocular geometry priors. differently, we propose an efficient and simple pipeline harnessing a single recent 3d foundation model. we leverage its various task heads, notably point maps and camera initializations to instantiate a bundle adjusting 2d gaussian splatting (2dgs) model, and image correspondences to guide camera optimization midst 2dgs training. key to our contribution is a novel formulation of splatted color variance along rays, which can be computed efficiently. reducing this moment in training leads to more accurate shape reconstructions. we demonstrate state-of-the-art performances in the sparse uncalibrated setting in reconstruction and novel view benchmarks based on established multi-view datasets.",,2025-05-04,,"['shubhendu jena', 'amine ouasfi', 'mae younes', 'adnane boukhayma']"
2505.02179,prodisc-vad: an efficient system for weakly-supervised anomaly detection   in video surveillance applications,cs.cv,"weakly-supervised video anomaly detection (ws-vad) using multiple instance learning (mil) suffers from label ambiguity, hindering discriminative feature learning. we propose prodisc-vad, an efficient framework tackling this via two synergistic components. the prototype interaction layer (pil) provides controlled normality modeling using a small set of learnable prototypes, establishing a robust baseline without being overwhelmed by dominant normal data. the pseudo-instance discriminative enhancement (pide) loss boosts separability by applying targeted contrastive learning exclusively to the most reliable extreme-scoring instances (highest/lowest scores). prodisc-vad achieves strong aucs (97.98% shanghaitech, 87.12% ucf-crime) using only 0.4m parameters, over 800x fewer than recent vit-based methods like vadclip, demonstrating exceptional efficiency alongside state-of-the-art performance. code is available at https://github.com/modadundun/prodisc-vad.",,2025-05-04,,"['tao zhu', 'qi yu', 'xinru dong', 'shiyu li', 'yue liu', 'jinlong jiang', 'lei shu']"
2505.02182,robust ai-generated face detection with imbalanced data,cs.cv,"deepfakes, created using advanced ai techniques such as variational autoencoder and generative adversarial networks, have evolved from research and entertainment applications into tools for malicious activities, posing significant threats to digital trust. current deepfake detection techniques have evolved from cnn-based methods focused on local artifacts to more advanced approaches using vision transformers and multimodal models like clip, which capture global anomalies and improve cross-domain generalization. despite recent progress, state-of-the-art deepfake detectors still face major challenges in handling distribution shifts from emerging generative models and addressing severe class imbalance between authentic and fake samples in deepfake datasets, which limits their robustness and detection accuracy. to address these challenges, we propose a framework that combines dynamic loss reweighting and ranking-based optimization, which achieves superior generalization and performance under imbalanced dataset conditions. the code is available at https://github.com/purdue-m2/sp_cup.",,2025-05-04,,"['yamini sri krubha', 'aryana hou', 'braden vester', 'web walker', 'xin wang', 'li lin', 'shu hu']"
2505.02192,dualreal: adaptive joint training for lossless identity-motion fusion in   video customization,cs.cv cs.ai,"customized text-to-video generation with pre-trained large-scale models has recently garnered significant attention through focusing on identity and motion consistency. existing works typically follow the isolated customized paradigm, where the subject identity or motion dynamics are customized exclusively. however, this paradigm completely ignores the intrinsic mutual constraints and synergistic interdependencies between identity and motion, resulting in identity-motion conflicts throughout the generation process that systematically degrades. to address this, we introduce dualreal, a novel framework that, employs adaptive joint training to collaboratively construct interdependencies between dimensions. specifically, dualreal is composed of two units: (1) dual-aware adaptation dynamically selects a training phase (i.e., identity or motion), learns the current information guided by the frozen dimension prior, and employs a regularization strategy to avoid knowledge leakage; (2) stageblender controller leverages the denoising stages and diffusion transformer depths to guide different dimensions with adaptive granularity, avoiding conflicts at various stages and ultimately achieving lossless fusion of identity and motion patterns. we constructed a more comprehensive benchmark than existing methods. the experimental results show that dualreal improves clip-i and dino-i metrics by 21.7% and 31.8% on average, and achieves top performance on nearly all motion quality metrics.",,2025-05-04,,"['wenchuan wang', 'mengqi huang', 'yijing tu', 'zhendong mao']"
2505.02211,csasn: a multitask attention-based framework for heterogeneous thyroid   carcinoma classification in ultrasound images,eess.iv cs.cv,"heterogeneous morphological features and data imbalance pose significant challenges in rare thyroid carcinoma classification using ultrasound imaging. to address this issue, we propose a novel multitask learning framework, channel-spatial attention synergy network (csasn), which integrates a dual-branch feature extractor - combining efficientnet for local spatial encoding and vit for global semantic modeling, with a cascaded channel-spatial attention refinement module. a residual multiscale classifier and dynamically weighted loss function further enhance classification stability and accuracy. trained on a multicenter dataset comprising more than 2000 patients from four clinical institutions, our framework leverages a residual multiscale classifier and dynamically weighted loss function to enhance classification stability and accuracy. extensive ablation studies demonstrate that each module contributes significantly to model performance, particularly in recognizing rare subtypes such as ftc and mtc carcinomas. experimental results show that csasn outperforms existing single-stream cnn or transformer-based models, achieving a superior balance between precision and recall under class-imbalanced conditions. this framework provides a promising strategy for ai-assisted thyroid cancer diagnosis.",,2025-05-04,,"['peiqi li', 'yincheng gao', 'renxing li', 'haojie yang', 'yunyun liu', 'boji liu', 'jiahui ni', 'ying zhang', 'yulu wu', 'xiaowei fang', 'lehang guo', 'liping sun', 'jiangang chen']"
2505.02236,improving physical object state representation in text-to-image   generative systems,cs.cv cs.ai,"current text-to-image generative models struggle to accurately represent object states (e.g., ""a table without a bottle,"" ""an empty tumbler""). in this work, we first design a fully-automatic pipeline to generate high-quality synthetic data that accurately captures objects in varied states. next, we fine-tune several open-source text-to-image models on this synthetic data. we evaluate the performance of the fine-tuned models by quantifying the alignment of the generated images to their prompts using gpt4o-mini, and achieve an average absolute improvement of 8+% across four models on the public genai-bench dataset. we also curate a collection of 200 prompts with a specific focus on common objects in various physical states. we demonstrate a significant improvement of an average of 24+% over the baseline on this dataset. we release all evaluation prompts and code.",,2025-05-04,,"['tianle chen', 'chaitanya chakka', 'deepti ghadiyaram']"
2505.02242,quantizing diffusion models from a sampling-aware perspective,cs.cv,"diffusion models have recently emerged as the dominant approach in visual generation tasks. however, the lengthy denoising chains and the computationally intensive noise estimation networks hinder their applicability in low-latency and resource-limited environments. previous research has endeavored to address these limitations in a decoupled manner, utilizing either advanced samplers or efficient model quantization techniques. in this study, we uncover that quantization-induced noise disrupts directional estimation at each sampling step, further distorting the precise directional estimations of higher-order samplers when solving the sampling equations through discretized numerical methods, thereby altering the optimal sampling trajectory. to attain dual acceleration with high fidelity, we propose a sampling-aware quantization strategy, wherein a mixed-order trajectory alignment technique is devised to impose a more stringent constraint on the error bounds at each sampling step, facilitating a more linear probability flow. extensive experiments on sparse-step fast sampling across multiple datasets demonstrate that our approach preserves the rapid convergence characteristics of high-speed samplers while maintaining superior generation quality. code will be made publicly available soon.",,2025-05-04,,"['qian zeng', 'jie song', 'yuanyu wan', 'huiqiong wang', 'mingli song']"
2505.02246,cricket: a self-powered chirping pixel,cs.cv,"we present a sensor that can measure light and wirelessly communicate the measurement, without the need for an external power source or a battery. our sensor, called cricket, harvests energy from incident light. it is asleep for most of the time and transmits a short and strong radio frequency chirp when its harvested energy reaches a specific level. the carrier frequency of each cricket is fixed and reveals its identity, and the duration between consecutive chirps is a measure of the incident light level. we have characterized the radiometric response function, signal-to-noise ratio and dynamic range of cricket. we have experimentally verified that cricket can be miniaturized at the expense of increasing the duration between chirps. we show that a cube with a cricket on each of its sides can be used to estimate the centroid of any complex illumination, which has value in applications such as solar tracking. we also demonstrate the use of crickets for creating untethered sensor arrays that can produce video and control lighting for energy conservation. finally, we modified cricket's circuit to develop battery-free electronic sunglasses that can instantly adapt to environmental illumination.",10.1145/3658196,2025-05-04,,"['shree k. nayar', 'jeremy klotz', 'nikhil nanda', 'mikhail fridberg']"
2505.02278,compositional image-text matching and retrieval by grounding entities,cs.cv,"vision-language pretraining on large datasets of images-text pairs is one of the main building blocks of current vision-language models. while with additional training, these models excel in various downstream tasks, including visual question answering, image captioning, and visual commonsense reasoning. however, a notable weakness of pretrained models like clip, is their inability to perform entity grounding and compositional image and text matching~\cite{jiang2024comclip, yang2023amc, rajabi2023groundedvsr, learninglocalizecvpr24}. in this work we propose a novel learning-free zero-shot augmentation of clip embeddings that has favorable compositional properties. we compute separate embeddings of sub-images of object entities and relations that are localized by the state of the art open vocabulary detectors and dynamically adjust the baseline global image embedding. % the final embedding is obtained by computing a weighted combination of the sub-image embeddings. the resulting embedding is then utilized for similarity computation with text embedding, resulting in a average 1.5\% improvement in image-text matching accuracy on the visual genome and svo probes datasets~\cite{krishna2017visualgenome, svo}. notably, the enhanced embeddings demonstrate superior retrieval performance, thus achieving significant gains on the flickr30k and ms-coco retrieval benchmarks~\cite{flickr30ke, mscoco}, improving the state-of-the-art recall@1 by 12\% and 0.4\%, respectively. our code is available at https://github.com/madhukarreddyvongala/groundingclip.",,2025-05-04,,"['madhukar reddy vongala', 'saurabh srivastava', 'jana košecká']"
2505.02287,continuous normalizing flows for uncertainty-aware human pose estimation,cs.cv,"human pose estimation (hpe) is increasingly important for applications like virtual reality and motion analysis, yet current methods struggle with balancing accuracy, computational efficiency, and reliable uncertainty quantification (uq). traditional regression-based methods assume fixed distributions, which might lead to poor uq. heatmap-based methods effectively model the output distribution using likelihood heatmaps, however, they demand significant resources. to address this, we propose continuous flow residual estimation (cfre), an integration of continuous normalizing flows (cnfs) into regression-based models, which allows for dynamic distribution adaptation. through extensive experiments, we show that cfre leads to better accuracy and uncertainty quantification with retained computational efficiency on both 2d and 3d human pose estimation tasks.",,2025-05-04,,"['shipeng liu', 'ziliang xiong', 'bastian wandt', 'per-erik forssén']"
2505.02304,generative sign-description prompts with multi-positive contrastive   learning for sign language recognition,cs.cl cs.cv,"sign language recognition (slr) faces fundamental challenges in creating accurate annotations due to the inherent complexity of simultaneous manual and non-manual signals. to the best of our knowledge, this is the first work to integrate generative large language models (llms) into slr tasks. we propose a novel generative sign-description prompts multi-positive contrastive learning (gsp-mc) method that leverages retrieval-augmented generation (rag) with domain-specific llms, incorporating multi-step prompt engineering and expert-validated sign language corpora to produce precise multipart descriptions. the gsp-mc method also employs a dual-encoder architecture to bidirectionally align hierarchical skeleton features with multiple text descriptions (global, synonym, and part level) through probabilistic matching. our approach combines global and part-level losses, optimizing kl divergence to ensure robust alignment across all relevant text-skeleton pairs while capturing both sign-level semantics and detailed part dynamics. experiments demonstrate state-of-the-art performance against existing methods on the chinese slr500 (reaching 97.1%) and turkish autsl datasets (97.07% accuracy). the method's cross-lingual effectiveness highlight its potential for developing inclusive communication technologies.",,2025-05-04,,"['siyu liang', 'yunan li', 'wentian xin', 'huizhou chen', 'xujie liu', 'kang liu', 'qiguang miao']"
2505.02325,teda: boosting vision-lanuage models for zero-shot 3d object retrieval   via testing-time distribution alignment,cs.cv,"learning discriminative 3d representations that generalize well to unknown testing categories is an emerging requirement for many real-world 3d applications. existing well-established methods often struggle to attain this goal due to insufficient 3d training data from broader concepts. meanwhile, pre-trained large vision-language models (e.g., clip) have shown remarkable zero-shot generalization capabilities. yet, they are limited in extracting suitable 3d representations due to substantial gaps between their 2d training and 3d testing distributions. to address these challenges, we propose testing-time distribution alignment (teda), a novel framework that adapts a pretrained 2d vision-language model clip for unknown 3d object retrieval at test time. to our knowledge, it is the first work that studies the test-time adaptation of a vision-language model for 3d feature learning. teda projects 3d objects into multi-view images, extracts features using clip, and refines 3d query embeddings with an iterative optimization strategy by confident query-target sample pairs in a self-boosting manner. additionally, teda integrates textual descriptions generated by a multimodal language model (internvl) to enhance 3d object understanding, leveraging clip's aligned feature space to fuse visual and textual cues. extensive experiments on four open-set 3d object retrieval benchmarks demonstrate that teda greatly outperforms state-of-the-art methods, even those requiring extensive training. we also experimented with depth maps on objaverse-lvis, further validating its effectiveness. code is available at https://github.com/wangzhichuan123/teda.",,2025-05-04,,"['zhichuan wang', 'yang zhou', 'jinhai xiang', 'yulong wang', 'xinwei he']"
2505.02331,vaemo: efficient representation learning for visual-audio emotion with   knowledge injection,cs.cv cs.sd,"audiovisual emotion recognition (aver) aims to infer human emotions from nonverbal visual-audio (va) cues, offering modality-complementary and language-agnostic advantages. however, aver remains challenging due to the inherent ambiguity of emotional expressions, cross-modal expressive disparities, and the scarcity of reliably annotated data. recent self-supervised aver approaches have introduced strong multimodal representations, yet they predominantly rely on modality-specific encoders and coarse content-level alignment, limiting fine-grained emotional semantic modeling. to address these issues, we propose vaemo, an efficient two-stage framework for emotion-centric joint va representation learning with external knowledge injection. in stage 1, a unified and lightweight representation network is pre-trained on large-scale speaker-centric va corpora via masked reconstruction and contrastive objectives, mitigating the modality gap and learning expressive, complementary representations without emotion labels. in stage 2, multimodal large language models automatically generate detailed affective descriptions according to our well-designed chain-of-thought prompting for only a small subset of va samples; these rich textual semantics are then injected by aligning their corresponding embeddings with va representations through dual-path contrastive learning, further bridging the emotion gap. extensive experiments on multiple downstream aver benchmarks show that vaemo achieves state-of-the-art performance with a compact design, highlighting the benefit of unified cross-modal encoding and emotion-aware semantic guidance for efficient, generalizable va emotion representations.",,2025-05-04,,"['hao cheng', 'zhiwei zhao', 'yichao he', 'zhenzhen hu', 'jia li', 'meng wang', 'richang hong']"
2505.02335,6d pose estimation on spoons and hands,cs.cv,"accurate dietary monitoring is essential for promoting healthier eating habits. a key area of research is how people interact and consume food using utensils and hands. by tracking their position and orientation, it is possible to estimate the volume of food being consumed, or monitor eating behaviours, highly useful insights into nutritional intake that can be more reliable than popular methods such as self-reporting. hence, this paper implements a system that analyzes stationary video feed of people eating, using 6d pose estimation to track hand and spoon movements to capture spatial position and orientation. in doing so, we examine the performance of two state-of-the-art (sota) video object segmentation (vos) models, both quantitatively and qualitatively, and identify main sources of error within the system.",,2025-05-04,,"['kevin tan', 'fan yang', 'yuhao chen']"
2505.02364,quaternion infrared visible image fusion,cs.cv,"visible images provide rich details and color information only under well-lighted conditions while infrared images effectively highlight thermal targets under challenging conditions such as low visibility and adverse weather. infrared-visible image fusion aims to integrate complementary information from infrared and visible images to generate a high-quality fused image. existing methods exhibit critical limitations such as neglecting color structure information in visible images and performance degradation when processing low-quality color-visible inputs. to address these issues, we propose a quaternion infrared-visible image fusion (qivif) framework to generate high-quality fused images completely in the quaternion domain. qivif proposes a quaternion low-visibility feature learning model to adaptively extract salient thermal targets and fine-grained texture details from input infrared and visible images respectively under diverse degraded conditions. qivif then develops a quaternion adaptive unsharp masking method to adaptively improve high-frequency feature enhancement with balanced illumination. qivif further proposes a quaternion hierarchical bayesian fusion model to integrate infrared saliency and enhanced visible details to obtain high-quality fused images. extensive experiments across diverse datasets demonstrate that our qivif surpasses state-of-the-art methods under challenging low-visibility conditions.",,2025-05-05,,"['weihua yang', 'yicong zhou']"
2505.02365,quaternion multi-focus color image fusion,cs.cv,"multi-focus color image fusion refers to integrating multiple partially focused color images to create a single all-in-focus color image. however, existing methods struggle with complex real-world scenarios due to limitations in handling color information and intricate textures. to address these challenges, this paper proposes a quaternion multi-focus color image fusion framework to perform high-quality color image fusion completely in the quaternion domain. this framework introduces 1) a quaternion sparse decomposition model to jointly learn fine-scale image details and structure information of color images in an iterative fashion for high-precision focus detection, 2) a quaternion base-detail fusion strategy to individually fuse base-scale and detail-scale results across multiple color images for preserving structure and detail information, and 3) a quaternion structural similarity refinement strategy to adaptively select optimal patches from initial fusion results and obtain the final fused result for preserving fine details and ensuring spatially consistent outputs. extensive experiments demonstrate that the proposed framework outperforms state-of-the-art methods.",,2025-05-05,,"['weihua yang', 'yicong zhou']"
